id,country,region,city,state,latitude,longitude,population,population_source,population_date,gdp,gdp_source,gdp_date,age,capture_date,notes,map_url
1281,us,Northern America,Hempstead,NY,40.70621,-73.61874,55255,http://worldpopulationreview.com/us-cities/hempstead-ny-population,2018,4184.24013,http://worldpopulationreview.com/us-cities/hempstead-ny-population,,,,,"https://www.google.com/maps/@40.70621,-73.61874,20000m/data=!3m1!1e3"
1282,us,Northern America,Herkimer county,NY,,,,http://worldpopulationreview.com/us-cities/herkimer-county-ny-population,,,http://worldpopulationreview.com/us-cities/herkimer-county-ny-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1283,us,Northern America,Hudson,NY,42.25286,-73.79096,6144,http://worldpopulationreview.com/us-cities/hudson-ny-population,2018,321.675264,http://worldpopulationreview.com/us-cities/hudson-ny-population,,,,,"https://www.google.com/maps/@42.25286,-73.79096,20000m/data=!3m1!1e3"
1284,us,Northern America,Huntington,NY,,,,http://worldpopulationreview.com/us-cities/huntington-ny-population,,,http://worldpopulationreview.com/us-cities/huntington-ny-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1285,us,Northern America,Hyde Park,NY,,,,http://worldpopulationreview.com/us-cities/hyde-park-ny-population,,,http://worldpopulationreview.com/us-cities/hyde-park-ny-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1286,us,Northern America,Ilion,NY,43.01507,-75.03543,7738,http://worldpopulationreview.com/us-cities/ilion-ny-population,2018,435.49464,http://worldpopulationreview.com/us-cities/ilion-ny-population,,,,,"https://www.google.com/maps/@43.01507,-75.03543,20000m/data=!3m1!1e3"
1287,us,Northern America,Ithaca,NY,42.44063,-76.49661,30999,http://worldpopulationreview.com/us-cities/ithaca-ny-population,2018,1691.460435,http://worldpopulationreview.com/us-cities/ithaca-ny-population,,,,,"https://www.google.com/maps/@42.44063,-76.49661,20000m/data=!3m1!1e3"
1288,us,Northern America,Jamestown,NY,42.097,-79.23533,29315,http://worldpopulationreview.com/us-cities/jamestown-ny-population,2018,1262.77294,http://worldpopulationreview.com/us-cities/jamestown-ny-population,,,,,"https://www.google.com/maps/@42.097,-79.23533,20000m/data=!3m1!1e3"
1289,us,Northern America,Johnstown,NY,43.00674,-74.36764,8249,http://worldpopulationreview.com/us-cities/johnstown-ny-population,2018,505.127515,http://worldpopulationreview.com/us-cities/johnstown-ny-population,,,,,"https://www.google.com/maps/@43.00674,-74.36764,20000m/data=!3m1!1e3"
1290,us,Northern America,Kingston,NY,41.92704,-73.99736,22950,http://worldpopulationreview.com/us-cities/kingston-ny-population,2018,1396.5075,http://worldpopulationreview.com/us-cities/kingston-ny-population,,,,,"https://www.google.com/maps/@41.92704,-73.99736,20000m/data=!3m1!1e3"
1291,us,Northern America,Lackawanna,NY,42.82561,-78.82337,17768,http://worldpopulationreview.com/us-cities/lackawanna-ny-population,2018,828.273088,http://worldpopulationreview.com/us-cities/lackawanna-ny-population,,,,,"https://www.google.com/maps/@42.82561,-78.82337,20000m/data=!3m1!1e3"
1292,us,Northern America,Lake Placid,NY,44.27949,-73.97987,2386,http://worldpopulationreview.com/us-cities/lake-placid-ny-population,2018,155.41211,http://worldpopulationreview.com/us-cities/lake-placid-ny-population,,,,,"https://www.google.com/maps/@44.27949,-73.97987,20000m/data=!3m1!1e3"
1293,us,Northern America,Levittown,NY,,,,http://worldpopulationreview.com/us-cities/levittown-ny-population,,,http://worldpopulationreview.com/us-cities/levittown-ny-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1294,us,Northern America,Lockport,NY,43.17061,-78.69031,20434,http://worldpopulationreview.com/us-cities/lockport-ny-population,2018,1182.352108,http://worldpopulationreview.com/us-cities/lockport-ny-population,,,,,"https://www.google.com/maps/@43.17061,-78.69031,20000m/data=!3m1!1e3"
1295,us,Northern America,Mamaroneck,NY,40.94871,-73.73263,19154,http://worldpopulationreview.com/us-cities/mamaroneck-ny-population,2018,2908.611516,http://worldpopulationreview.com/us-cities/mamaroneck-ny-population,,,,,"https://www.google.com/maps/@40.94871,-73.73263,20000m/data=!3m1!1e3"
1296,us,Northern America,Manhattan City,NY,,,,http://worldpopulationreview.com/us-cities/manhattan-city-ny-population,,,http://worldpopulationreview.com/us-cities/manhattan-city-ny-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1297,us,Northern America,Massena,NY,44.9281,-74.89187,10257,http://worldpopulationreview.com/us-cities/massena-ny-population,2018,527.435454,http://worldpopulationreview.com/us-cities/massena-ny-population,,,,,"https://www.google.com/maps/@44.9281,-74.89187,20000m/data=!3m1!1e3"
1298,us,Northern America,Middletown,NY,41.44593,-74.42293,27815,http://worldpopulationreview.com/us-cities/middletown-ny-population,2018,1909.66664,http://worldpopulationreview.com/us-cities/middletown-ny-population,,,,,"https://www.google.com/maps/@41.44593,-74.42293,20000m/data=!3m1!1e3"
1299,us,Northern America,Mineola,NY,40.74927,-73.64068,19234,http://worldpopulationreview.com/us-cities/mineola-ny-population,2018,2133.550684,http://worldpopulationreview.com/us-cities/mineola-ny-population,,,,,"https://www.google.com/maps/@40.74927,-73.64068,20000m/data=!3m1!1e3"
1300,us,Northern America,Mount Vernon,NY,40.9126,-73.83708,67593,http://worldpopulationreview.com/us-cities/mount-vernon-ny-population,2018,5187.965529,http://worldpopulationreview.com/us-cities/mount-vernon-ny-population,,,,,"https://www.google.com/maps/@40.9126,-73.83708,20000m/data=!3m1!1e3"
1301,us,Northern America,New Paltz,NY,41.74759,-74.08681,7221,http://worldpopulationreview.com/us-cities/new-paltz-ny-population,2018,418.355856,http://worldpopulationreview.com/us-cities/new-paltz-ny-population,,,,,"https://www.google.com/maps/@41.74759,-74.08681,20000m/data=!3m1!1e3"
1302,us,Northern America,New Rochelle,NY,40.91149,-73.78235,78742,http://worldpopulationreview.com/us-cities/new-rochelle-ny-population,2018,9548.884856,http://worldpopulationreview.com/us-cities/new-rochelle-ny-population,,,,,"https://www.google.com/maps/@40.91149,-73.78235,20000m/data=!3m1!1e3"
1303,us,Northern America,New Windsor,NY,,,,http://worldpopulationreview.com/us-cities/new-windsor-ny-population,,,http://worldpopulationreview.com/us-cities/new-windsor-ny-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1304,us,Northern America,New York City,NY,,,,http://worldpopulationreview.com/us-cities/new-york-city-ny-population,,,http://worldpopulationreview.com/us-cities/new-york-city-ny-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1305,us,Northern America,Newburgh,NY,41.50343,-74.01042,28164,http://worldpopulationreview.com/us-cities/newburgh-ny-population,2018,1524.263844,http://worldpopulationreview.com/us-cities/newburgh-ny-population,,,,,"https://www.google.com/maps/@41.50343,-74.01042,20000m/data=!3m1!1e3"
1306,us,Northern America,Niagara Falls,NY,,,48632,http://worldpopulationreview.com/us-cities/niagara-falls-ny-population,2018,,http://worldpopulationreview.com/us-cities/niagara-falls-ny-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1307,us,Northern America,North Hempstead,NY,,,,http://worldpopulationreview.com/us-cities/north-hempstead-ny-population,,,http://worldpopulationreview.com/us-cities/north-hempstead-ny-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1308,us,Northern America,Nyack,NY,41.09065,-73.91791,7185,http://worldpopulationreview.com/us-cities/nyack-ny-population,2018,631.683645,http://worldpopulationreview.com/us-cities/nyack-ny-population,,,,,"https://www.google.com/maps/@41.09065,-73.91791,20000m/data=!3m1!1e3"
1309,us,Northern America,Ogdensburg,NY,44.69423,-75.48634,10551,http://worldpopulationreview.com/us-cities/ogdensburg-ny-population,2018,636.700095,http://worldpopulationreview.com/us-cities/ogdensburg-ny-population,,,,,"https://www.google.com/maps/@44.69423,-75.48634,20000m/data=!3m1!1e3"
1310,us,Northern America,Olean,NY,42.07757,-78.42974,13597,http://worldpopulationreview.com/us-cities/olean-ny-population,2018,785.933794,http://worldpopulationreview.com/us-cities/olean-ny-population,,,,,"https://www.google.com/maps/@42.07757,-78.42974,20000m/data=!3m1!1e3"
1311,us,Northern America,Oneida,NY,43.09257,-75.65129,10912,http://worldpopulationreview.com/us-cities/oneida-ny-population,2018,640.545312,http://worldpopulationreview.com/us-cities/oneida-ny-population,,,,,"https://www.google.com/maps/@43.09257,-75.65129,20000m/data=!3m1!1e3"
1312,us,Northern America,Oneonta,NY,42.45286,-75.06377,13918,http://worldpopulationreview.com/us-cities/oneonta-ny-population,2018,819.658856,http://worldpopulationreview.com/us-cities/oneonta-ny-population,,,,,"https://www.google.com/maps/@42.45286,-75.06377,20000m/data=!3m1!1e3"
1313,us,Northern America,Ossining,NY,41.16287,-73.86152,24998,http://worldpopulationreview.com/us-cities/ossining-ny-population,2018,2344.087458,http://worldpopulationreview.com/us-cities/ossining-ny-population,,,,,"https://www.google.com/maps/@41.16287,-73.86152,20000m/data=!3m1!1e3"
1314,us,Northern America,Oswego,NY,43.45535,-76.5105,17337,http://worldpopulationreview.com/us-cities/oswego-ny-population,2018,976.298481,http://worldpopulationreview.com/us-cities/oswego-ny-population,,,,,"https://www.google.com/maps/@43.45535,-76.5105,20000m/data=!3m1!1e3"
1315,us,Northern America,Oyster Bay,NY,,,,http://worldpopulationreview.com/us-cities/oyster-bay-ny-population,,,http://worldpopulationreview.com/us-cities/oyster-bay-ny-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1316,us,Northern America,Palmyra,NY,43.06395,-77.23332,3339,http://worldpopulationreview.com/us-cities/palmyra-ny-population,2018,192.079314,http://worldpopulationreview.com/us-cities/palmyra-ny-population,,,,,"https://www.google.com/maps/@43.06395,-77.23332,20000m/data=!3m1!1e3"
1317,us,Northern America,Peekskill,NY,41.29009,-73.92042,24173,http://worldpopulationreview.com/us-cities/peekskill-ny-population,2018,1936.909971,http://worldpopulationreview.com/us-cities/peekskill-ny-population,,,,,"https://www.google.com/maps/@41.29009,-73.92042,20000m/data=!3m1!1e3"
1318,us,Northern America,Plattsburgh,NY,44.69949,-73.45291,19438,http://worldpopulationreview.com/us-cities/plattsburgh-ny-population,2018,1100.443494,http://worldpopulationreview.com/us-cities/plattsburgh-ny-population,,,,,"https://www.google.com/maps/@44.69949,-73.45291,20000m/data=!3m1!1e3"
1319,us,Northern America,Port Washington,NY,,,,http://worldpopulationreview.com/us-cities/port-washington-ny-population,,,http://worldpopulationreview.com/us-cities/port-washington-ny-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1320,us,Northern America,Potsdam,NY,44.66978,-74.98131,8973,http://worldpopulationreview.com/us-cities/potsdam-ny-population,2018,524.974338,http://worldpopulationreview.com/us-cities/potsdam-ny-population,,,,,"https://www.google.com/maps/@44.66978,-74.98131,20000m/data=!3m1!1e3"
1321,us,Northern America,Poughkeepsie,NY,41.70037,-73.92097,30469,http://worldpopulationreview.com/us-cities/poughkeepsie-ny-population,2018,1802.180412,http://worldpopulationreview.com/us-cities/poughkeepsie-ny-population,,,,,"https://www.google.com/maps/@41.70037,-73.92097,20000m/data=!3m1!1e3"
1322,us,Northern America,Queens,NY,,,,http://worldpopulationreview.com/us-cities/queens-ny-population,,,http://worldpopulationreview.com/us-cities/queens-ny-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1323,us,Northern America,Rensselaer,NY,42.64258,-73.7429,9212,http://worldpopulationreview.com/us-cities/rensselaer-ny-population,2018,601.783112,http://worldpopulationreview.com/us-cities/rensselaer-ny-population,,,,,"https://www.google.com/maps/@42.64258,-73.7429,20000m/data=!3m1!1e3"
1324,us,Northern America,Rochester,NY,,,,http://worldpopulationreview.com/us-cities/rochester-ny-population,,,http://worldpopulationreview.com/us-cities/rochester-ny-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1325,us,Northern America,Rome,NY,43.21285,-75.45573,32204,http://worldpopulationreview.com/us-cities/rome-ny-population,2018,1921.355048,http://worldpopulationreview.com/us-cities/rome-ny-population,,,,,"https://www.google.com/maps/@43.21285,-75.45573,20000m/data=!3m1!1e3"
1326,us,Northern America,Rotterdam,NY,,,,http://worldpopulationreview.com/us-cities/rotterdam-ny-population,,,http://worldpopulationreview.com/us-cities/rotterdam-ny-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1327,us,Northern America,Rye,NY,40.98065,-73.68374,15752,http://worldpopulationreview.com/us-cities/rye-ny-population,2018,4350.340104,http://worldpopulationreview.com/us-cities/rye-ny-population,,,,,"https://www.google.com/maps/@40.98065,-73.68374,20000m/data=!3m1!1e3"
1328,us,Northern America,Sag Harbor,NY,40.99788,-72.29258,2284,http://worldpopulationreview.com/us-cities/sag-harbor-ny-population,2018,357.795452,http://worldpopulationreview.com/us-cities/sag-harbor-ny-population,,,,,"https://www.google.com/maps/@40.99788,-72.29258,20000m/data=!3m1!1e3"
1329,us,Northern America,Saranac Lake,NY,44.32458,-74.13035,5242,http://worldpopulationreview.com/us-cities/saranac-lake-ny-population,2018,321.801138,http://worldpopulationreview.com/us-cities/saranac-lake-ny-population,,,,,"https://www.google.com/maps/@44.32458,-74.13035,20000m/data=!3m1!1e3"
1330,us,Northern America,Saratoga Springs,NY,43.08313,-73.78457,28005,http://worldpopulationreview.com/us-cities/saratoga-springs-ny-population,2018,3106.510635,http://worldpopulationreview.com/us-cities/saratoga-springs-ny-population,,,,,"https://www.google.com/maps/@43.08313,-73.78457,20000m/data=!3m1!1e3"
1331,us,Northern America,Scarsdale,NY,41.0051,-73.78458,17863,http://worldpopulationreview.com/us-cities/scarsdale-ny-population,2018,7454.855105,http://worldpopulationreview.com/us-cities/scarsdale-ny-population,,,,,"https://www.google.com/maps/@41.0051,-73.78458,20000m/data=!3m1!1e3"
1332,us,Northern America,Schenectady,NY,42.81424,-73.93957,65575,http://worldpopulationreview.com/us-cities/schenectady-ny-population,2018,3644.26505,http://worldpopulationreview.com/us-cities/schenectady-ny-population,,,,,"https://www.google.com/maps/@42.81424,-73.93957,20000m/data=!3m1!1e3"
1333,us,Northern America,Seneca Falls,NY,,,,http://worldpopulationreview.com/us-cities/seneca-falls-ny-population,,,http://worldpopulationreview.com/us-cities/seneca-falls-ny-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1334,us,Northern America,Southampton,NY,,,,http://worldpopulationreview.com/us-cities/southampton-ny-population,,,http://worldpopulationreview.com/us-cities/southampton-ny-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1335,us,Northern America,Staten Island,NY,,,,http://worldpopulationreview.com/us-cities/staten-island-ny-population,,,http://worldpopulationreview.com/us-cities/staten-island-ny-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1336,us,Northern America,Stony Brook,NY,,,,http://worldpopulationreview.com/us-cities/stony-brook-ny-population,,,http://worldpopulationreview.com/us-cities/stony-brook-ny-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1337,us,Northern America,Stony Point,NY,,,,http://worldpopulationreview.com/us-cities/stony-point-ny-population,,,http://worldpopulationreview.com/us-cities/stony-point-ny-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1338,us,Northern America,Syracuse,NY,,,,http://worldpopulationreview.com/us-cities/syracuse-ny-population,,,http://worldpopulationreview.com/us-cities/syracuse-ny-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1339,us,Northern America,Tarrytown,NY,41.07621,-73.85875,11399,http://worldpopulationreview.com/us-cities/tarrytown-ny-population,2018,1711.491456,http://worldpopulationreview.com/us-cities/tarrytown-ny-population,,,,,"https://www.google.com/maps/@41.07621,-73.85875,20000m/data=!3m1!1e3"
1340,us,Northern America,Ticonderoga fort and village,NY,,,,http://worldpopulationreview.com/us-cities/ticonderoga-fort-and-village-ny-population,,,http://worldpopulationreview.com/us-cities/ticonderoga-fort-and-village-ny-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
1341,us,Northern America,Tonawanda,NY,,,,http://worldpopulationreview.com/us-cities/tonawanda-ny-population,,,http://worldpopulationreview.com/us-cities/tonawanda-ny-population,,,,,"https://www.google.com/maps/@,,20000m/data=!3m1!1e3"
